id,date,type,category,description,amount,currency,merchantId,merchantName,mcc,isRecurring,essentiality,labelRecurring,labelEssential
txn_238,2025-11-11,income,interest,Interest payment,2644.69,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_239,2025-01-16,income,interest,Interest payment,1819.84,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_240,2025-02-25,expense,groceries,Groceries expense,539.76,INR,m_tesco,Tesco,5411,False,essential,0,1
txn_241,2025-06-14,expense,transport,Transport expense,166.46,GBP,m_uber,Uber,4121,False,essential,0,1
txn_242,2025-11-21,expense,travel,Travel expense,596.79,GBP,m_booking,Booking.com,7011,False,discretionary,0,0
txn_243,2025-09-29,expense,groceries,Groceries expense,476.27,INR,m_lidl,Lidl,5411,False,essential,0,1
txn_244,2025-02-28,expense,travel,Travel expense,272.03,USD,m_trainline,Trainline,4112,False,discretionary,0,0
txn_245,2025-04-27,expense,travel,Travel expense,250.76,INR,m_trainline,Trainline,4112,False,discretionary,0,0
txn_246,2025-02-18,expense,health,Health expense,154.42,GBP,m_boots,Boots,5912,False,essential,0,1
txn_247,2025-03-20,expense,groceries,Groceries expense,56.55,INR,m_lidl,Lidl,5411,False,essential,0,1
txn_248,2025-02-13,income,bonus,Bonus payment,3284.72,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_249,2025-10-12,income,salary,Salary payment,1761.07,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_250,2025-12-07,expense,entertainment,Entertainment expense,32.76,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_251,2025-05-28,expense,groceries,Groceries expense,347.6,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_252,2025-04-19,income,freelance,Freelance payment,3419.64,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_253,2025-06-29,expense,groceries,Groceries expense,458.04,GBP,m_sainsbury,Sainsbury's,5411,False,essential,0,1
txn_254,2025-10-21,expense,internet,Internet expense,584.78,INR,m_sky,Sky,4899,True,essential,1,1
txn_255,2025-11-15,expense,mobile,Mobile expense,557.59,GBP,m_o2,O2,4814,True,essential,1,1
txn_256,2025-12-22,expense,coffee,Coffee expense,422.21,USD,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_257,2025-06-08,expense,rent,Rent expense,110.48,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_258,2025-03-15,expense,groceries,Groceries expense,86.84,INR,m_aldi,ALDI,5411,False,essential,0,1
txn_259,2025-11-21,expense,entertainment,Entertainment expense,319.23,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_260,2025-07-12,expense,transport,Transport expense,223.29,GBP,m_tfl,Transport for London,4111,False,essential,0,1
txn_261,2025-06-16,expense,rent,Rent expense,95.04,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_262,2025-11-13,income,bonus,Bonus payment,1883.83,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_263,2025-08-06,expense,travel,Travel expense,165.35,INR,m_easyjet,easyJet,4511,False,discretionary,0,0
txn_264,2025-09-20,income,salary,Salary payment,1276.34,INR,m_employer,Employer Payroll,0,True,essential,1,1
txn_265,2025-12-14,expense,rent,Rent expense,133.87,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_266,2025-11-03,income,bonus,Bonus payment,3792.23,USD,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_267,2025-03-12,expense,shopping,Shopping expense,73.75,GBP,m_zara,Zara,5651,False,discretionary,0,0
txn_268,2025-09-12,expense,transport,Transport expense,229.36,USD,m_trainline,Trainline,4112,False,essential,0,1
txn_269,2025-12-27,expense,groceries,Groceries expense,239.45,GBP,m_waitrose,Waitrose,5411,False,essential,0,1
txn_270,2025-01-22,expense,groceries,Groceries expense,517.54,INR,m_asda,ASDA,5411,False,essential,0,1
txn_271,2025-10-22,expense,entertainment,Entertainment expense,384.8,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_272,2025-05-29,income,bonus,Bonus payment,853.12,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_273,2025-11-13,expense,groceries,Groceries expense,263.15,GBP,m_costco,Costco,5300,False,essential,0,1
txn_274,2025-02-24,expense,internet,Internet expense,49.03,INR,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_275,2025-06-08,expense,shopping,Shopping expense,467.91,USD,m_johnlewis,John Lewis,5311,False,discretionary,0,0
txn_276,2025-02-09,expense,internet,Internet expense,306.95,GBP,m_bt,BT,4814,True,essential,1,1
txn_277,2025-06-28,expense,dining,Dining expense,63.48,USD,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_278,2025-05-12,income,salary,Salary payment,873.16,USD,m_employer,Employer Payroll,0,True,essential,1,1
txn_279,2025-11-18,expense,health,Health expense,554.64,INR,m_boots,Boots,5912,False,essential,0,1
txn_280,2025-10-17,expense,health,Health expense,191.05,GBP,m_boots,Boots,5912,False,essential,0,1
txn_281,2025-08-14,income,bonus,Bonus payment,3226.05,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_282,2025-10-30,income,bonus,Bonus payment,1954.62,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_283,2025-01-20,income,salary,Salary payment,2649.73,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_284,2025-02-16,expense,utilities,Utilities expense,349.04,INR,m_thameswater,Thames Water,4900,True,essential,1,1
txn_285,2025-01-22,expense,shopping,Shopping expense,363.79,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_286,2025-09-14,income,interest,Interest payment,593.31,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_287,2025-06-25,expense,internet,Internet expense,388.38,GBP,m_bt,BT,4814,True,essential,1,1
txn_288,2025-01-21,expense,utilities,Utilities expense,315.39,INR,m_thameswater,Thames Water,4900,True,essential,1,1
txn_289,2025-11-09,income,bonus,Bonus payment,1672.18,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_290,2025-06-23,expense,subscriptions,Subscriptions expense,379.27,GBP,m_google,Google,5734,True,discretionary,1,0
txn_291,2025-06-21,income,dividend,Dividend payment,2777.84,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_292,2025-05-26,expense,shopping,Shopping expense,50.74,USD,m_argos,Argos,5311,False,discretionary,0,0
txn_293,2025-12-06,income,bonus,Bonus payment,3877.25,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_294,2025-12-24,expense,mobile,Mobile expense,425.88,USD,m_o2,O2,4814,True,essential,1,1
txn_295,2025-02-13,expense,health,Health expense,475.41,INR,m_boots,Boots,5912,False,essential,0,1
txn_296,2025-03-07,expense,health,Health expense,402.93,GBP,m_superdrug,Superdrug,5912,False,essential,0,1
txn_297,2025-09-18,expense,coffee,Coffee expense,109.8,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_298,2025-04-20,expense,dining,Dining expense,137.47,INR,m_mcd,McDonald's,5814,False,discretionary,0,0
txn_299,2025-03-12,income,salary,Salary payment,2129.22,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_300,2025-10-04,expense,health,Health expense,203.39,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_301,2025-11-13,income,freelance,Freelance payment,816.54,INR,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_302,2025-12-21,expense,entertainment,Entertainment expense,263.73,USD,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_303,2025-07-30,expense,utilities,Utilities expense,367.14,USD,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_304,2025-08-18,expense,coffee,Coffee expense,579.43,USD,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_305,2025-08-29,expense,shopping,Shopping expense,407.63,USD,m_ebay,eBay,5968,False,discretionary,0,0
txn_306,2025-10-20,expense,subscriptions,Subscriptions expense,170.5,INR,m_spotify,Spotify,4899,True,discretionary,1,0
txn_307,2025-07-15,expense,transport,Transport expense,490.5,INR,m_bolt,Bolt,4121,False,essential,0,1
txn_308,2025-11-06,income,salary,Salary payment,2636.48,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_309,2025-07-10,expense,entertainment,Entertainment expense,507.84,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_310,2025-03-05,expense,coffee,Coffee expense,270.69,USD,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_311,2025-09-20,income,salary,Salary payment,3796.37,INR,m_employer,Employer Payroll,0,True,essential,1,1
txn_312,2025-04-24,expense,rent,Rent expense,250.11,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_313,2025-07-22,expense,travel,Travel expense,596.73,USD,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_314,2025-07-11,expense,groceries,Groceries expense,503.83,GBP,m_tesco,Tesco,5411,False,essential,0,1
txn_315,2025-11-29,expense,transport,Transport expense,24.91,USD,m_bolt,Bolt,4121,False,essential,0,1
txn_316,2025-08-30,expense,subscriptions,Subscriptions expense,423.91,USD,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_317,2025-08-18,expense,rent,Rent expense,155.04,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_318,2025-03-18,expense,groceries,Groceries expense,466.15,INR,m_mands,Marks & Spencer,5411,False,essential,0,1
txn_319,2025-05-02,expense,dining,Dining expense,253.06,GBP,m_nandos,Nando's,5812,False,discretionary,0,0
txn_320,2025-11-15,expense,utilities,Utilities expense,358.85,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_321,2025-01-09,expense,entertainment,Entertainment expense,87.86,USD,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_322,2025-08-08,income,freelance,Freelance payment,2368.52,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_323,2025-04-06,expense,internet,Internet expense,584.84,GBP,m_bt,BT,4814,True,essential,1,1
txn_324,2025-02-04,expense,travel,Travel expense,524.25,GBP,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_325,2025-01-23,expense,coffee,Coffee expense,448.9,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_326,2025-07-02,expense,dining,Dining expense,440.3,GBP,m_ubereats,Uber Eats,5814,False,discretionary,0,0
txn_327,2025-11-18,income,freelance,Freelance payment,368.48,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_328,2025-10-07,expense,subscriptions,Subscriptions expense,411.44,USD,m_spotify,Spotify,4899,True,discretionary,1,0
txn_329,2025-12-23,expense,subscriptions,Subscriptions expense,82.64,USD,m_spotify,Spotify,4899,True,discretionary,1,0
txn_330,2025-08-23,income,salary,Salary payment,3206.22,USD,m_employer,Employer Payroll,0,True,essential,1,1
txn_331,2025-01-22,expense,internet,Internet expense,240.14,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_332,2025-10-06,expense,subscriptions,Subscriptions expense,388.85,GBP,m_google,Google,5734,True,discretionary,1,0
txn_333,2025-05-27,expense,health,Health expense,200.49,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_334,2025-03-05,expense,travel,Travel expense,446.5,INR,m_airbnb,Airbnb,7011,False,discretionary,0,0
txn_335,2025-07-17,expense,utilities,Utilities expense,415.86,USD,m_britishgas,British Gas,4900,True,essential,1,1
txn_336,2025-07-08,expense,subscriptions,Subscriptions expense,51.4,GBP,m_netflix,Netflix,4899,True,discretionary,1,0
txn_337,2025-08-06,income,dividend,Dividend payment,1316.31,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_338,2025-02-22,income,bonus,Bonus payment,1894.48,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_339,2025-08-07,income,bonus,Bonus payment,1899.09,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_340,2025-06-30,expense,coffee,Coffee expense,384.4,INR,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_341,2025-01-30,income,bonus,Bonus payment,2149.73,INR,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_342,2025-12-14,income,freelance,Freelance payment,3424.94,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_343,2025-12-14,expense,transport,Transport expense,42.21,GBP,m_uber,Uber,4121,False,essential,0,1
txn_344,2025-11-27,expense,mobile,Mobile expense,21.37,INR,m_o2,O2,4814,True,essential,1,1
txn_345,2025-03-20,expense,shopping,Shopping expense,267.48,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_346,2025-02-09,expense,travel,Travel expense,190.0,GBP,m_ryanair,Ryanair,4511,False,discretionary,0,0
txn_347,2025-05-23,expense,rent,Rent expense,441.93,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_348,2025-09-13,expense,coffee,Coffee expense,465.43,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_349,2025-12-27,expense,entertainment,Entertainment expense,550.05,GBP,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_350,2025-09-09,income,salary,Salary payment,1917.76,USD,m_employer,Employer Payroll,0,True,essential,1,1
txn_351,2025-08-16,expense,health,Health expense,209.76,GBP,m_boots,Boots,5912,False,essential,0,1
txn_352,2025-02-03,expense,coffee,Coffee expense,511.11,GBP,m_costa,Costa Coffee,5814,False,discretionary,0,0
txn_353,2025-12-31,expense,subscriptions,Subscriptions expense,218.17,USD,m_gym,Gym Membership,7997,True,discretionary,1,0
txn_354,2025-04-25,income,freelance,Freelance payment,1099.6,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_355,2025-09-10,income,interest,Interest payment,3253.91,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_356,2025-10-10,income,salary,Salary payment,1375.3,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_357,2025-09-03,expense,mobile,Mobile expense,46.1,INR,m_vodafone,Vodafone,4814,True,essential,1,1
txn_358,2025-06-12,expense,utilities,Utilities expense,408.71,INR,m_thameswater,Thames Water,4900,True,essential,1,1
txn_359,2025-06-26,income,freelance,Freelance payment,1843.95,USD,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_360,2025-01-29,expense,coffee,Coffee expense,100.46,USD,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_361,2025-06-15,expense,shopping,Shopping expense,568.59,USD,m_amazon,Amazon,5942,False,discretionary,0,0
txn_362,2025-09-23,expense,coffee,Coffee expense,119.39,GBP,m_nero,Caffè Nero,5814,False,discretionary,0,0
txn_363,2025-10-10,expense,mobile,Mobile expense,321.02,GBP,m_ee,EE,4814,True,essential,1,1
txn_364,2025-09-15,expense,transport,Transport expense,395.92,USD,m_tfl,Transport for London,4111,False,essential,0,1
txn_365,2025-11-06,expense,rent,Rent expense,50.57,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_366,2025-11-25,expense,health,Health expense,128.06,GBP,m_nhs,NHS,8099,False,essential,0,1
txn_367,2025-10-20,expense,utilities,Utilities expense,533.62,GBP,m_britishgas,British Gas,4900,True,essential,1,1
txn_368,2025-10-07,expense,utilities,Utilities expense,148.44,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_369,2025-12-17,expense,groceries,Groceries expense,413.79,INR,m_asda,ASDA,5411,False,essential,0,1
txn_370,2025-03-22,expense,utilities,Utilities expense,124.01,INR,m_thameswater,Thames Water,4900,True,essential,1,1
txn_371,2025-11-07,income,bonus,Bonus payment,3906.42,GBP,m_employer,Employer Payroll,0,False,discretionary,0,0
txn_372,2025-03-08,expense,shopping,Shopping expense,146.56,GBP,m_amazon,Amazon,5942,False,discretionary,0,0
txn_373,2025-03-04,expense,transport,Transport expense,59.89,USD,m_tfl,Transport for London,4111,False,essential,0,1
txn_374,2025-05-29,expense,dining,Dining expense,577.69,INR,m_nandos,Nando's,5812,False,discretionary,0,0
txn_375,2025-03-23,expense,dining,Dining expense,458.35,GBP,m_wagamama,Wagamama,5812,False,discretionary,0,0
txn_376,2025-09-13,expense,utilities,Utilities expense,527.69,INR,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_377,2025-09-12,income,dividend,Dividend payment,1937.48,INR,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_378,2025-05-04,income,salary,Salary payment,392.05,GBP,m_employer,Employer Payroll,0,True,essential,1,1
txn_379,2025-09-11,expense,coffee,Coffee expense,322.94,INR,m_starbucks,Starbucks,5814,False,discretionary,0,0
txn_380,2025-02-25,expense,entertainment,Entertainment expense,220.74,GBP,m_cineworld,Cineworld,7832,False,discretionary,0,0
txn_381,2025-07-26,expense,rent,Rent expense,343.03,INR,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_382,2025-04-10,expense,groceries,Groceries expense,233.04,GBP,m_asda,ASDA,5411,False,essential,0,1
txn_383,2025-08-19,expense,mobile,Mobile expense,408.88,GBP,m_o2,O2,4814,True,essential,1,1
txn_384,2025-03-02,income,interest,Interest payment,1618.15,GBP,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_385,2025-06-23,expense,subscriptions,Subscriptions expense,88.27,GBP,m_disney,Disney+,4899,True,discretionary,1,0
txn_386,2025-11-05,expense,rent,Rent expense,25.27,GBP,m_landlord,Landlord / Letting Agent,6513,True,essential,1,1
txn_387,2025-06-20,expense,transport,Transport expense,364.54,INR,m_uber,Uber,4121,False,essential,0,1
txn_388,2025-09-21,income,freelance,Freelance payment,1693.23,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_389,2025-11-12,expense,mobile,Mobile expense,203.15,GBP,m_vodafone,Vodafone,4814,True,essential,1,1
txn_390,2025-09-18,expense,utilities,Utilities expense,489.82,GBP,m_octopus,Octopus Energy,4900,True,essential,1,1
txn_391,2025-07-08,expense,travel,Travel expense,351.05,GBP,m_ba,British Airways,4511,False,discretionary,0,0
txn_392,2025-12-19,expense,coffee,Coffee expense,580.31,INR,m_pret,Pret A Manger,5814,False,discretionary,0,0
txn_393,2025-10-24,expense,mobile,Mobile expense,289.31,GBP,m_vodafone,Vodafone,4814,True,essential,1,1
txn_394,2025-09-26,expense,transport,Transport expense,493.35,INR,m_nationalrail,National Rail,4112,False,essential,0,1
txn_395,2025-05-05,income,freelance,Freelance payment,271.96,GBP,m_freelance_platform,Freelance Platform,0,False,discretionary,0,0
txn_396,2025-06-10,expense,entertainment,Entertainment expense,123.93,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_397,2025-09-14,expense,entertainment,Entertainment expense,436.99,INR,m_ticketmaster,Ticketmaster,7922,False,discretionary,0,0
txn_398,2025-12-28,income,dividend,Dividend payment,1435.19,USD,m_invest_platform,Investment Platform,0,False,discretionary,0,0
txn_399,2025-12-06,expense,shopping,Shopping expense,574.1,INR,m_hm,H&M,5651,False,discretionary,0,0
txn_400,2025-08-24,expense,internet,Internet expense,213.86,GBP,m_virginmedia,Virgin Media,4814,True,essential,1,1
txn_401,2025-12-15,expense,mobile,Mobile expense,291.54,GBP,m_o2,O2,4814,True,essential,1,1
